orig_video_id,new_video_id
V_b8aa3a42bf72403d810eff9a030c2649,24569
V_b08cf1faea734d5ea3617874c60e6f9e,23494
V_f4ffc48ba89f47468af838b373bcb4d3,32467
V_49e516f7030d4434b455316362d34efe,9701
V_643afbb11e04400cb773be427d1f90f1,13248
V_9f5175a2b52140bd9c42ff45d25049f3,20808
V_3b8dbab9d5fd4c828dc3f0355f2d55f9,7808
V_aadb487d8d73493d9a37f8fa8da8889f,22747
V_9a036b97a1e042628a014924c78b908e,20117
V_3b46435a30124ef28d0b9af96c12baed,7774
V_f8d3135fd3074dfba534ec9e5772dce6,32956
V_c99b707a3e9149099bfc4368157b7c86,26811
V_86a328e2955f46c9a86551485d2bb8d5,17666
V_8b6e12bd8911496997c952aaec758ae1,18303
V_172d420f8c644c9d8579e85bd2e2781d,3106
V_caa73bb91b1f45068efeabb32d69ba89,26935
V_27be81c84a64418a95f029c368927457,5276
V_b430b0ef7b7a498cab357da907eff31b,23988
V_2bb3c10a3cf64c148999f77003fb75a4,5754
V_553b5a8175c64a4baa22eae13f3af491,11173
V_dabb4c1ea54345b39c4d28c2ffd0ebd2,28996
V_132b1b59f8684789b3d88b90ed9115d5,2567
V_cc6fe5310da046a4b0c8c20ba7a7a34f,27143
V_59fa5e1fa35448a5a2d00e3172f760d8,11820
V_608b0d10fa9d40b3a7a4b8afdef96c1e,12719
V_75541779bff64242896e5a8fdd628a7d,15457
V_02924ae136994b3e9e7ed9d7377190e4,340
V_3810185e18d6443894faf2cc040bbb07,7341
V_874ef834321f4e5caf3b32e8b21afd5f,17756
V_337f41161eab4307a90c99a5343be247,6769
V_ba42073b7a864fbaae77f45d5580b9e2,24769
V_218fbe2375754fd68547225528e51b85,4474
V_c2090f31bb424928b77ddda1522e681f,25837
V_eafa4a03e4a3486f91031c5d65b839b9,31130
V_cf61c9394aff434db6e2a390aa0c282a,27561
V_f898184f1997437493d4dd581bc6eaa2,32924
V_dc44d83d89e541cfafe08218e8d79290,29205
V_0fb9c14cafc14952b1107036487a6a88,2115
V_a2c19db2d2174c899d6acc5068cba7e4,21659
V_e2e4debc08704cf8acfaf80a2b0dde3e,30064
V_e389d95ae9bf42469f712be1b301fc3c,30151
V_551b8178de7147bc80b91c157758b885,11160
V_a78a7be3b54a4a458e8ca549e3297670,22289
V_cf4a7215ea0e4142824343aae113a4d4,27550
V_e27bf7d6e36a46dfac1495552282e3c3,30009
V_a708292eabfb4770b5b48f565512466b,22216
V_19711b1be26040ec956332ce1eb0ac6f,3400
V_08268fc0036348d682086048d1b57404,1074
V_f986872ab2194e8eaed554ecbaf41751,33057
V_913a90c1dda445c793e1d13158658232,19013
V_6131f9e9460848fcbb9bb9bafeb2954b,12803
V_ec4ad1afb9b74f52910b26d507abcc82,31280
V_36e36b199ae046a28e22495b3d774f0f,7193
V_11e2fea1d0aa40b18619b96f5becbc3b,2401
V_bd062100561f472a9ad704a60d84779e,25142
V_3fe65fd741594e40bb067719fb7fbd34,8382
V_a1733d1df67f42ccaf5fa0b738d2d403,21493
V_fcc23d720d4a44fc87cb77dc737253ec,33472
V_f59ea6fb33e541a898c6e17970485e0a,32532
V_3d874576c0ac46c79a4de336a434b4ed,8077
V_d862efc0f1444dde9344bba00fc76b9c,28724
V_0a0609a150434c3c85c75827a5990c4a,1318
V_791f95f3a0df405aafc71343f6a1864e,15934
V_5f5b94a424a244b68b73db3ea7f8ecca,12550
V_d3f0f964de29477c8c1822fce6dcfbce,28154
V_e45d337bd33543218b0418684da31de6,30273
V_6288c9734a484c36b6c026e47869c7ac,12994
V_24a3b33dbb18458ba5af35eb36ae2ed1,4869
V_1d7508ed49164bed981970ef0371e513,3916
V_9a21b52eb88e4191b6b93a3d2bc86ae8,20139
V_4f0159937fb44932a5233239cc5cd020,10336
V_d285bca1329b42e492d20a60c7eda891,27982
V_6d456a5aa94e4f3b9567ed3fab6812b5,14369
V_c78d0596385049139de4dfaeab6cb4b5,26545
V_3a8c9341d8da41bd967cdca9e989a038,7681
V_432b0049969b465f9c07f767d8e703a8,8825
V_dc47574912774c928aa08a61c5bd96c6,29207
V_af6104ceb94b4169b370d7bd2a34f504,23329
V_aa27c0696d1d4844a9dc5dfe8a2029dc,22658
V_d479f590556242079a2c193858a45e76,28217
V_52d32d617ead4b89a81a513ee5659ae0,10847
V_31b1c6ea8b6647978dcc2157b7010f17,6542
V_fe27372a39ad4e93afc7aa382ec07850,33670
V_be9cd2b4d5a04000b6612fb3368bda50,25359
V_0d7d9a53fb2d4af1ba9a0f05be4ffe11,1775
V_e0c4bf50dfd042c88195a62a7537c7ac,29780
V_ee059775cb28437a9637b010b1ddb9a1,31521
V_7bc74961fee04d059e5c6964de96e17d,16294
V_3915ce10679a4b64a2e56c22530af14d,7477
V_S5V1_Review_Gates,21170
V_dd892186cbad4d469e50f70011e863c5,29359
V_b93b6b2073a647a3b5dfce2d927da331,24628
V_ba17a48694f54968b0eeb2791ad6bed6,24752
V_6a50887ff22c464a90f91c44c6cfa8e2,13997
V_f376e9ed9e38475092dc8e37f37d3a07,32251
V_a7e463a2f41345739df6840488eec73a,22347
V_1b9fed45df9c45758831b354818c2d70,3683
V_56931b48314d4337a342495a53b3f786,11357
V_e5931bda184d477ca70b748d3ed516ee,30446
V_37889f4a70ef486fa9ba754d9d1d7afb,7283
V_63345ce1381f48e3a236583a314e9193,13098
V_d766f627e4e347b7a8c1e882d837c821,28598
V_17b43483eea145f4a4feefe28b451c53,3176
V_64d8025d1063420f8bf4c04daa372a2b,13319
V_xjtu-thls3018-6-7-7-7,34083
V_50a86b361dc14ae2b3ebf362ed424a36,10558
V_f5e920b279324ebd9775d5bc72af4a16,32564
V_09bfc66befc642969e568bcf6b0e7450,1276
V_11bb1fcfa0cc42709bbc8471716eccb5,2383
V_bae736bd78054ec7a40952a4b179cea7,24851
V_bde35d556c9f43729d471d1b02cc06d0,25267
V_c3bdfd1eb7ec480393976ac24c7b2955,26041
V_9b929bd0ba354ad5a383a3284210fd38,20333
V_163d4618ef374443a0ccd65bc6e67d55,2995
V_918c95cd82a1462fb2befacec2305dcc,19061
V_57c7305f601c4e0c8e1aa6fcf4943cfb,11518
V_a985bd9fd84c497e8fbcbb56fe679060,22573
V_d56196c83f23410d90beba8200864984,28348
V_52f0432940494dc59d7ff481413258f1,10871
V_9dc9edbfb22142dc956d1f83043e89b1,20609
V_253a60dbde174b2cad49c3221a6c869c,4948
V_S12V4_Structure_of_a_Capacitor,21051
V_58e1af0cd5f6441686ee7aae5632e353,11674
V_bc55410162af4b368f8de73e104b94ed,25047
V_f70a8fe7759e47ed8431a1461619a3d3,32727
V_61e980dc8a4844e1b8a73db2d894e988,12895
V_9b4ac90757374603ad87268fc5800723,20290
V_9af5884664bd47f5b2f88b93b1874d0f,20248
V_7d7777723f134eaebce290692197e418,16498
V_232020cd75b54a29b0f9f43075b4fc07,4681
V_d68800b53aa547e295661ee45ef7dfff,28488
V_8ace097ee4db42ebad83134933a33115,18212
V_6210c162b6a94aec8df87bb8abc3e2c6,12918
V_8296d9fa68a54e1082f6f9061599766a,17121
V_9a8e4d4dd25d4fbea88b8f04ec7b85c1,20198
V_4142e40840af4139ba59704670ff5be4,8569
V_2a1b3f1ba449439fa02ec68e4dd63b5f,5569
V_222263b13da945a3a4961c97faac21e1,4551
V_d541b7f4f95d4c129af32c0b411a1223,28327
V_e4f27839cc594bf2ac2f64665af32829,30359
V_b27f82b40a7c408dafe5c1ef614bb3a6,23759
V_b4ed3e3147ed4a29b57852596cc36c9a,24081
V_410d187be7724f048ad16338ea843000,8534
V_394785d5b2024d24bfde81921f814d48,7498
V_4fd612554a5249f38b481098620a519a,10445
V_e960b7ccfcc84bc99d0d294cd035d2fd,30925
V_412287b0435248688c71b51db88e9099,8552
V_c0344d01aa54446b9b284c2d5447809a,25595
V_b708bb4832674ee4930f2a61337ab691,24362
V_3d4b093444df40618c2153b355b36b0c,8042
V_65faddd8b35d42e6885869fe7775a14e,13457
V_38d05e000fe44c9cb051ac8dfdaf27d6,7430
V_a3861b18748545e2afc1a81319f2830d,21762
V_f310449a1a7f4255b919e5c46126e995,32190
V_2978e928591f455c9458c755ab5b74bc,5477
V_41d02114d888490aaf47bfed4edd7700,8640
V_bc8ad4f01d9641458ae4fd435f95b001,25069
V_21aebbffdabc45908927ec581077b029,4496
V_b327d541e8a0408781f4844bec3f8286,23845
V_d6404d95ae1446758dcbc5cf666ee7f7,28454
V_67c5f842a79745fbb3b7dba8db5482d1,13692
V_deeec42bd4de4f6b97850654da7dbfcd,29527
V_1470118936f4425280157cfbbb93d3a7,2751
V_89b09b9d33254c679bd3a43a60b441d3,18059
V_8666d04861df416e8f28d2afc05f46c6,17645
V_f1bfb4fe5a5c4297ac4d0be75df026f4,32017
V_a6425ba7eb804769a85aa110306da25c,22110
V_3f7527094b004593bfc14f1534ca22ec,8319
V_d838a61cb6db4f0991431797f2633f0d,28700
V_fd90b0f3ea2e45cfac89f153671e85d2,33596
V_ff053049bee54153806c41a220819b5e,33793
V_a3563a46c5bb425cb707e496e4906bc7,21735
V_fe2f3960f75d443f9657e96cfd5de627,33675
V_f5090d8007c7433ab502de6d606ebe73,32476
V_2a6734f6c6394893a845f48cfb2cac4e,5606
V_01d3e79a0c494035bbadc6a82181036e,232
V_91fae178e06048e9a22c627f1ede8c0d,19121
V_b0e7af196ab84cc4ba2f8fc8fd807b6d,23555
V_2aa187e5eb1b4d42811e5c849e6b7294,5635
V_1cf0c96bc3a84ffcb499499f41982977,3846
V_306ecb036cb24c00b5da7f8eccc9fe99,6367
V_f1ecbea6f74541529a364bf56d8ed6e0,32047
V_5d54d63c4ec640feb9d8512bd1caec1d,12262
V_d58549f213a7466ab1b07cf4a3143baf,28366
V_95aa4b07b4a94551ad4ec09abc046083,19589
V_Lecture_1_Introduction,20989
V_40d75666c9d74d3e9aba78f0b3e8e554,8496
V_e5c52bf53806482f90d8f973b95ab482,30470
V_b0b894a4006b446eb2428aaa3ad63145,23527
V_6ec9a067f2e54cf5aa2d7abc7ced0e9f,14591
V_b89a2ec33a0b4869b9a37d6ff565d8c5,24562
V_f3d89d50f00648aab572ba3cb69d0de0,32294
V_c6c4a1ce47244e72aae1f1d04ab647e6,26427
V_b0331909945943c1ab6fc995c7cfd866,23440
V_7273d46c6b3f4926bb1524c143ef3649,15075
V_ffd16b279a0e4a8db98b1d51ba3b570e,33903
V_1606ce65f90041c2ae4a2fdba3099e3c,2963
V_40ce26d9b1db48469c7d3c80c622bd49,8488
V_fde9a0e1eda64140a374d5957ac08eea,33638
V_151e17cd3acb4b508bdbea7b4b7e1fba,2842
V_1948a6a81c43466691def3bef686949a,3379
V_6cadaf74220b446d9c06d3530fd69839,14285
V_e4aebea2ed5a48978e3b9306282235fc,30319
V_76a7ab59724c4c89883c6cb0c28e59f6,15627
V_cb6f1de831b4452a9bc7b9f403c5ba5b,27014
V_0f0286fd7ecb463ab7350b77bc1e8877,1996
V_d1c8c92283ac446cbcb642423321040a,27874
V_950a9bb7a92d422a9c31ba3569ce13c2,19498
V_4f113b8aea03406385a2f4882b61f599,10347
V_486d4c2612f6450ea22f3135d60569e0,9521
V_91acadd7458245c9ba5fe6634ec1014d,19085
V_608189c4355f467980f3d46ad0c447d0,12713
V_6dd0163495f64d85a4a434ac030c02b4,14448
V_74e0c7a7ad3543f289ff51837a92c6ee,15401
V_f1dca9ac6211464f979afa0b1af0fde2,32034
V_293b710584df433280fdbbfa68c12c3f,5451
V_52d89332a3ff47059089ea29cf46360a,10853
V_c4b0f66ef6754f9a910051354dafa8e8,26165
V_1d5dcc1f3ce84a729ac06542f8731699,3906
V_cf80cf615229486a9ab593566282588d,27585
V_6afa42eebb6043e694cab5509dcfa82a,14085
V_71856b78f97f4d2fa7ba00fac3de26da,14951
V_199dec5b125f4cea9474719e411be9b8,3430
V_3321eed4d5184f9f80a30dda90f4b248,6724
V_7704e760c0e94bad8fe2b798f4a5938f,15665
V_xjtu-C00204-1-1-2,33938
V_63acf8ef592e4335866811b9096f2f4f,13170
V_816a6fa860bc46f0b83ab7da017b5feb,16961
V_ba0cc4a2950b411690135d676db86563,24744
V_b79ad4fd712a466289083d3e3fbb2eb2,24428
V_9fccd0ea4a514b4f8ee8ff64a5ac1f8d,20872
V_1a18ce6b3eef4fd1ae067f993905ba36,3488
V_4d5c9d2b5298468b9d1cc661a05e106f,10134
V_95c1289da9ce495f841faa84ac0615e3,19606
V_8543ad3a3416407997d2185885dbf5f4,17486
V_cd8f378694464db08111c0bf3ae3bfe4,27317
V_021f4ffd0fd84d8199983fee5774f97b,276
V_84f364749fa04213bfb097dc48a79f49,17437
V_1c76bec4c4d342858d5a4c25e8a3ef65,3772
V_bf6f0fe520e84616ba1188ddd447b34a,25483
V_e6c11d28f3e14d0d8fcea3d3a2745542,30591
V_8739a420c3544904b5536b4089a6f5cd,17743
V_3738d208c1ed4eb78a5712d8ebf6f46b,7242
V_b85c4e8d064b49f39494939a3d354ee2,24530
V_d27fdd2885244602b41f070acc431ae7,27978
V_f47b9f58168b41d5add0be4a7c28841b,32390
V_884dd96cf2cb4a8c9e3bbbd729583679,17892
V_01551bbcf0a54dab974c07cc60203b29,167
V_e30046aad6124c44ba0eb4ddb53faff9,30083
V_41044fdc6a4045e48ce4b4847d18576e,8529
V_b7885ff237da4ea6a0970c331facfd8a,24421
V_605ed12452f0441a8d616456c269f4d9,12699
V_9c0b2ae27f464bab9a389f7fa73e250d,20398
V_82073046a2434a76a19382f8e675c210,17038
V_d7adde50c8364c68af7ffc1fb8598231,28630
V_141b29a77dac437cb151518a08734eb7,2706
V_20e6a69a37d14f44adc1c3b5723de3a1,4385
V_66bc7a7bf33b40668c7080bda5773cba,13551
V_5aaa65e26f7347228163a5d1790b8905,11915
V_760d39d0300648b281634158bdf6a0c4,15539
V_39940a5b64e6411fa6a50a877ef585e5,7536
V_5b0745171b1c486d911c0a71ccc27438,11966
V_663ff50485474a17b6f31cb47adea10b,13488
V_93b0d862ee234055ba728af3df6c64fc,19323
V_bca2cba5421848c5b40dce77f69b78e1,25082
V_10eaf965df8c476189a41ccaf7d644ca,2271
V_e3bce061613b4f348050fc6e7e8cadfe,30181
V_3454f50e8a9647eca45926c1fd138c13,6874
V_b29fa99d02ac42c0ab9e75937ae29e21,23778
V_6aa667257d1a4008994deddf4d26b816,14043
V_d3d637809b594da797a39262f17c5c40,28142
V_2a2a39bbef724e0e93e650d5459333fc,5576
V_5cf2568eebfd40b08a6d4efb0886743e,12208
V_3434c1745927438fb2235ee4d690adc9,6862
V_b6c4d3f204134947b182d7167a86b800,24324
V_3c3a064e610a440ab92b4f5bddd3b1b5,7898
V_2f0a27c031ba4887940d28f81a487bf3,6166
V_d752da8560c1408287fd4d31490cbd91,28585
V_13f8ff9a168f4b1c9985dac391a0aa93,2683
V_d41b2ee127e348718cfa6b7ec7c83ac3,28172
V_S9V16_Graphical_method_for_analyzing_amplifier,21204
V_d4d3f4030f8640f6b1499837f5f1f58e,28264
V_ac7d6c37a39f496a9a3489ddb7dd8b08,22965
V_db440d3da85d4fffbcb5bd7211c1df3c,29067
V_70358aa9efad4af5ba08bcd0f4d67b75,14767
V_eb42b1e339c24feeb2bb39f90dda8ec4,31158
V_582ffb589c604063931bd87fb2140ad0,11573
V_d2370d697c4141fb8854efc1785cc88b,27938
V_488ecd9dc2424689beb17d6b95a945bd,9539
V_2eba6057cbe44fcdb02e7d4bae2114a0,6128
V_5645a25ee22c427bb823f987893e4e57,11312
V_ec6d05a382c348f0bf1a5aa65e18f406,31304
V_161ab9cc7f904dd491c536bef59636a1,2973
V_5b932eb867c447709e78052e78521ed0,12021
V_bb8e3df8959c4aa1a3c5d4dcd7e9a29c,24947
V_c564eaf739084fc7a905ba985351ca2b,26262
V_8b3970da2c2542f699e809ded2886e23,18276
V_e2cb53b83d42415dbbfc8d3c8e7bb9cd,30051
V_8917211d27bc4b23aa4706641d20efc1,17976
V_6b8a1453a918486d8607a68711cec4aa,14171
V_239ed21bb3294cf2bf2a563e8d5f4d4b,4739
V_39bb5c28bff7419197a3fa502561f423,7565
V_b9c62ea25f574f99b1b287b871f4972e,24707
V_Branching_Programs,20916
V_45fce2b30d754bce8f2456d9c41ac80d,9203
V_2773613d1c314d049b821d0eff593f7c,5231
V_cdda6dfcdffa454a8f97ac5ed3da263d,27357
V_3dd68199090f4a3a91755b7e8945dcb1,8119
V_5cf6c0dab0cb465f97dcbebaf0ab323e,12212
V_2f28d7da6bf943dcb93407a7494ae7c0,6176
V_2738e6e21ea442e29473d02105894452,5199
V_d85291acfd894670b64c0e79ca596035,28714
V_83d171cb44234223bbded7fcb811aa89,17289
V_0e948400e5134ded8857f0435c9a68be,1929
V_fbdc4e1ecd9a4ec9a941b92c1123486e,33369
V_7d30d64725594f69a86f203f04753476,16469
V_5f0d2cd550dd4999aeab24c3eaaa64f1,12501
V_14fa77f8b4e34f8cb54d7ac49387aa8e,2821
V_f6dfbbf0fbc94e8881341a65ea00e748,32699
V_e8ca414c1e2049f49ea2c8304a998c2a,30844
V_a91a8d0feca842f7ab69889c25507200,22522
V_38fa2eea39084aefb5b03e4d81f2220f,7456
V_e9ea34329e714951b73e520d88148c55,30997
V_8d7458d873c042eaabdd78eaf9919fe3,18563
V_316a289f7eb34fc0a11b7c3794ce20d1,6498
V_a8a3f9639726467a95d1a3af7fb71b6c,22455
V_1f1ce4ba03ca49dcaa1f8466c0e0434d,4161
V_50b3069fe0b64241b85c88935e661fa1,10565
V_ab8b9ccd340948fb88524a9558f1b7ce,22832
V_1a0ffc9e11ad45618e57475afba977a1,3486
V_d7d4d351cc7d4edc9bbab51462da06f6,28655
V_43599198fbc441b4ad2cff552f59d2e3,8848
V_5109e8903716402f95fd73a2bf785243,10614
V_1813adc6b8784721bce562eaa236ff41,3233
V_f30fb444c71a43a499a73775c9674a94,32189
V_f9b443e39d30400ba1a955c33dcfb230,33082
V_bd4f17cfc6b84118a997896eb39a27e9,25183
V_8483cd79e5d542c5ba4ff6d51457a5a2,17387
V_1c9cd732e5994fb2a08849a33a9a69b0,3794
V_6c32ef9768c149f09b01e88460aa2375,14241
V_a99b6d3e5bf34a4ba70ed915ef62e858,22591
V_47f9b982c6974755bfec7b63be2fefd7,9453
V_a88a772e2687479bb6c42582f182d87a,22441
V_644c259570c6450388dfaa1f5ab1b7c1,13256
V_2b298bb2534d448d93d1680979035278,5694
V_4777280f727244b1bc0f2dff7b86bead,9386
V_eeb4ccf0c9bc459cb6fc2992e2abca2c,31611
V_db8f2ca663b248a0bfb473e232491f2d,29101
V_71e8d536a78848ea96ddb3809153e2d6,15000
V_428b6a5dfee947d79e21f5854b22f9e3,8732
V_0098d08f6bd94c02912cc06d5ce3c35b,66
V_eb40ea4f11104d74ba75536cfe453a92,31157
V_fb0c3c25670144c8a6dd1e8115ce14a4,33266
V_fabee790dd914bafb94fbba4a7ad6502,33231
V_32c1deb4b9cc4d71983b16bee62496ba,6674
V_5dd26349636544f1b6b147d47c784c90,12333
V_96560beccbe44341861eeb3d52260e06,19683
V_e76bda3ac81c47fe9161a55a1370481b,30684
V_b63c810ebdde4c94ac857b373a032f40,24252
V_26e9025b7f714677bec0dad9fda4e180,5164
V_b05c8cbd72c247799bbfbedac2b93be1,23466
V_6a2f7308867348bb8ccba6caeae75494,13987
V_20ed024152b2452892902392f5af4ab5,4389
V_570ea4de5f774595b5d3af4f1d90c199,11419
V_a96d90ddcd06480cb498633eafa7524c,22566
V_4abd6c3e0ca143b2a1e808d0d72a9110,9798
V_6f4caa6eedd245469087604a709676d9,14655
V_9b8330fdebc640938e7be6ecdc848092,20324
V_45e92ca10a274222a1bfcd45e10b273c,9193
V_e5516bb1ffa941e981c7176faa02a66b,30412
V_364c31c3e8934d33b03a8ac54e846fd9,7113
V_69519d4342094c86bd0bae58cc1f8e89,13889
V_edf7872ad9894e5f879b59ea1582bb3e,31512
V_c420183a06c84ad4ae13b501ba880332,26086
V_b80a7afd148c4a77a95e026569c2e368,24481
V_daa9a03acf544fe8abc4d0f8c3593772,28983
V_e655d665783840b88d095794ba2defb7,30530
V_8e25daac99c640b7a178e740e0fb8438,18646
V_73395684a8e24e2ea378b926214335ea,15175
V_fbd7d9bf666042d4994ea823d8a4d4b0,33364
V_79336b1993a24f7f9fa6586652318f42,15946
V_a32a6ae5c41948af906f99efe71e79d6,21716
V_f33fac9a7ab84701813fc2ab758841f9,32218
V_65a6d208abeb473fb5de04731c9ba922,13404
V_b0947b535760420c837d7fead6057dfa,23498
V_4ec3137618e24f5f8bbbb0b8c44cb1a6,10308
V_e97dad797dfb4f0fabfb86c18d0cae19,30935
V_6b3878caa6ab4ebd8e813f59e1917023,14117
V_8d096c6aebde4e2e911ebee1af3a479b,18499
V_ae82462ff9d84b11b866481333150eab,23224
V_18f177458fc4482cbf1fbe650e0ae1b9,3351
V_4cd8ef36a68f40a98e3a4fa659b042fe,10058
V_dd7a04841b594880af78b720ef280b4e,29350
V_05983f4ae5894752a8277c5f1802ff2e,726
V_08247c3a5391489197052663b1f04b50,1073
V_adc036a810b14a3eb616907710af87ca,23124
V_6d4755d7f0cb4621819d885570d817c3,14371
V_8e255067d6374875a1d3acd78026441a,18645
V_656823f957184cbdba6542734984bfb3,13375
V_44c9e2ba2822498594058b7378c0d35f,9038
V_1f49d9409e384688960bb91b5569072d,4184
V_0ad3da4fb8644c16bd29bed030477baf,1426
V_5170d02e915349f28e4eb33524d8bc3e,10673
V_7e24571eb407432ba943fcae0368e1df,16574
V_f1991dd45d9e4dcda168cf930d9fe57d,31997
V_57af5e9f5bf44631bf47848e32748b49,11507
V_31cb2a37a12c4586a6e683c9737247a3,6554
V_584ac843b86b47c8a210f8089df6bee2,11583
V_928ff988b1d34f0fae73b449a9a12dc5,19184
V_2b7694128c624404babb8acdb4320246,5727
V_59895470b53745cdb701b0073c7bd315,11766
V_94d04fbe44a14a09a3da6b72cfcb1347,19479
V_bf10f2a1f3c64ba6a4082c165b0b5dad,25423
V_62aa3529cd114fe1b6b1c85b5fffa789,13009
V_c1d437a3b61445be8a2d07d59ebf747b,25810
V_f6c3a7782e2844c9890f5f106c4f74ab,32682
V_cbe9eddfc6374f42ae85984101c8e56b,27079
V_d2dfba829c444d67b056f6dd8785384a,28036
V_8c19bfeed4214e20880caadc755f4a43,18386
V_6ebc2e57d68043c4bdbfd89e35deed02,14586
V_cccb08449fb7421d92358248d02d0e6d,27187
V_e5c0e1d281a94ada801db9c460f21949,30467
V_cb8f98478feb42f1b8fc3808ffb83521,27030
V_70451d849ac14aa9a56e8e5aa3c288aa,14778
V_ad880e9e4b8d4b588c79de9fb2ef2ae8,23103
V_fb5b9251eb474f708347b423d05224aa,33297
V_97eccaffd98043bb8c5b5775e8235626,19873
V_9b2a045277c745498817ec8f5481532f,20274
V_ae419974c56f4aaabeb9bbd0b6162487,23189
V_4408f2bee6044ce082ebeb1d89a471ce,8934
V_eece761e1f434d6f86c90aa5ee472301,31624
V_36943eadd53a4f14bf5125eab078fdd5,7148
V_f3047874bfbb43b295e2ca70d0cdb1c8,32183
V_83cc10c18a30404d96f754570048aa48,17282
V_xjtu-thls3018-3-5-5-5,34045
V_2b69bc8afddf416e917ea2def10295c1,5721
V_V7-4_Moment_of_Inertia,21267
V_a42cb32675a14a25b32db39d1d31b5ae,21852
V_9e56b02111904bce8d3f96f898aec6c9,20673
V_86cd4d5453034b119965df089bd37719,17687
V_e69dea935b624b00814a7e8075186547,30563
V_129432d755ea4aaab7105a78dc23d244,2493
V_249c829683e94aefaca8086501feb701,4867
V_9c7e0c2d7dc441bf85e933f62c5e0b13,20453
V_83cdb8af505041de89b457b347936d12,17285
V_faf2e19af4f64fcaa451394bf50496e8,33255
V_f329e35cc01f4999a0512296ad6062e3,32210
V_b836009b0a6c4ac5a2b61d2e5d68673f,24509
V_S4V2_Why_Digital,21159
V_db8bcfaa2a324e70bfee9bd300ef60c7,29098
V_2698403c09294fc7b83cabff2645c418,5131
V_234dfeee8be74651becf471963726298,4703
V_26063cb78046479f8236966b2cf30afa,5062
V_8817e4d9cad742d6bd2c0a3bcb2bddea,17870
V_22b854c35324440abff777dc540393a8,4627
V_c097176f73604147a00a85a7bdfd9159,25650
V_e44d32115eea49e4a88b1e167e88628b,30263
V_6b06e8992d994ff1af7053e790b82d08,14091
V_f80d7edde9564a5db42065bc5d11f939,32853
V_495c3cdc517944658d988cf08a6f6d14,9644
V_db1eb3f317334f6f9b6bf518896b0afd,29046
V_8c530ef89f0d4560b136e0a0aaa56898,18411
V_8c758e7d84e5484d8d2c31ef7fe6365a,18423
V_a8f2d138291b4a2b9cb8aa059f4d7f79,22500
V_0bd00fad9d94489ab2404d351c6b26bf,1530
V_92804221168940ccb3da486995649aee,19178
V_a867e73f52c943a7a6df357a7f950dc4,22424
V_182a033c05db4ad895be95541334664d,3242
V_f4ce7a8486484cb48bcc962bd7c42f8d,32441
V_2be3ab57849c405a82a6a6178b6c9c46,5771
V_af69a39057a44444beee249cecd3b179,23335
V_ba0abe4adac34da3a4f475c0ede79de0,24743
V_040639b5042341619c276bf54d397d7c,522
V_a0f70b38d98f46ef9d31c3238ee9c02b,21430
V_e178227dd7aa447abba5e117ad989e79,29869
V_f8a7f93cd7dd442c87d37c037e860a6f,32935
V_1bd3843dac2c48bf8f5e8b4583de03fd,3701
V_25d326d52e2b4775a05702c70c3691ba,5034
V_df4286f2b98f45ff93f9c4a9c9aea255,29566
V_2ddd0eb274c24615b2d78519f0569223,6019
V_6297c4a654ea4d7988a7a424e10324c7,12999
V_9078977f567347a4958af8615cdf7f19,18930
V_cb21fe7b67a040feae6428a65fccf324,26983
V_e5339a51895146c9bab0efb2c5830665,30399
V_0e5488b6fbb544a0bbbfd94aab8b90d5,1894
V_8f325d2079604829bf70060ee50c5a04,18765
V_dca2bedb74e64776885dba768aee471e,29254
V_8aa01e84fc804eb987d477cd89fdfc90,18185
V_450a82c548fc4a01a5d4a63d2e54f76a,9075
V_6e328ae483c149788b98e1d1f6ffd850,14497
V_a28f42f22759411e9d8c1358cb0a000c,21626
V_0a0179df6fdc45cca7c84b9eef19b634,1314
V_0d066829f3884bc48d2b6ff52ce7b02f,1691
V_d81b31d7edb7478ead7b0ded16a9dd68,28690
V_f67934fce6fd4e93afecb1a59064bb26,32651
V_b663a372d91c40d2b23f0a525321dc5f,24274
V_0901e94affc34f1a8b259dca022ebfa3,1174
V_002f9c49d7004c8bab401e4855d538dd,19
V_86bfe9204eaa485994ade291d43c1d67,17680
V_28c94da554c548c29c052bd7ed568e74,5403
V_918dda2d430b46b2aea890a7a8b4eedc,19064
V_e5561a4ea2174502a4af9aaf421ee8b2,30414
V_8590b1419b094d38bf81d155316d354c,17529
V_daf5ad3fa3a84dbeae451cd4d2566a18,29028
V_4d962a554b4c43508e0eb71e9e1c0d3f,10154
V_22b6ec02303040e3af2b4b067ef0e64e,4625
V_374ef28f05f54cf98308dbc85f39fa9f,7261
V_3ae7734a583049a189b8c47582376b04,7735
V_8392fb0e1b9940e9ac0a17745ddadb5b,17256
V_153786269f3b4555898cef01e3a9b518,2853
V_5ddf39f120a148cb9aaed20e1c3c564e,12340
V_473217c5345447e3b33a16918c008f15,9352
V_7c528f7c5f4a4aa2adb4c695ef073cbb,16363
V_0cbcd21c1abf47718d5da506c550f355,1647
V_09846ec6b76c42e78a7d7feb4655d690,1243
V_92b92754d0b84d6786b2f2785ad9f609,19200
V_f4329631b7be4d5bb8faa2756ac7017f,32343
V_120320ab8bc64e2caf3aa206d4a3c905,2420
V_3bd5587a89a045289c12250d31102fbe,7855
V_866508222e5647b3a2d615861a0bf060,17644
V_2cbb74c58ee64c7eb52009b9e201c954,5876
V_f01e9c7322e745f2897a0a81230f2f5f,31804
